path,ext,ok,empty,textBytes,images,error,panic,millis
testdata\web-samples\samples\docx\00003332.docx,.docx,true,false,1903,0,,,23
testdata\web-samples\samples\docx\00003338.docx,.docx,true,false,1672,0,,,15
testdata\web-samples\samples\docx\00003339.docx,.docx,true,false,1699,0,,,16
testdata\web-samples\samples\docx\00003340.docx,.docx,true,false,1798,0,,,12
testdata\web-samples\samples\docx\00003341.docx,.docx,true,false,1081,0,,,18
testdata\web-samples\samples\docx\00003345.docx,.docx,true,false,5153,0,,,48
testdata\web-samples\samples\docx\00003351.docx,.docx,true,false,33298,0,,,50
testdata\web-samples\samples\docx\00003357.docx,.docx,true,false,8147,0,,,40
testdata\web-samples\samples\docx\00003362.docx,.docx,true,false,21068,0,,,60
testdata\web-samples\samples\docx\00003364.docx,.docx,true,false,4624,0,,,9
testdata\web-samples\samples\docx\00003443.docx,.docx,true,false,7235,0,,,58
testdata\web-samples\samples\docx\00003465.docx,.docx,true,false,16139,3,,,88
testdata\web-samples\samples\docx\00003507.docx,.docx,true,false,33691,0,,,130
testdata\web-samples\samples\docx\00003516.docx,.docx,true,false,1196,0,,,16
testdata\web-samples\samples\docx\00003519.docx,.docx,true,false,15352,0,,,60
testdata\web-samples\samples\docx\00003526.docx,.docx,true,false,2349,0,,,16
testdata\web-samples\samples\docx\00003527.docx,.docx,true,false,6572,0,,,28
testdata\web-samples\samples\docx\00003531.docx,.docx,true,false,5834,0,,,32
testdata\web-samples\samples\docx\00003534.docx,.docx,true,false,76714,0,,,417
testdata\web-samples\samples\docx\00003536.docx,.docx,true,false,5958,0,,,27
testdata\web-samples\samples\docx\00003537.docx,.docx,true,false,994,0,,,15
testdata\web-samples\samples\docx\00003540.docx,.docx,true,false,7973,0,,,30
testdata\web-samples\samples\docx\00003542.docx,.docx,true,false,875,0,,,14
testdata\web-samples\samples\docx\00003545.docx,.docx,true,false,3251,0,,,26
testdata\web-samples\samples\docx\00003552.docx,.docx,true,false,2905,0,,,17
testdata\web-samples\samples\docx\00003553.docx,.docx,true,false,6926,0,,,35
testdata\web-samples\samples\docx\00003558.docx,.docx,true,false,2604,0,,,18
testdata\web-samples\samples\docx\00003560.docx,.docx,true,false,4372,0,,,20
testdata\web-samples\samples\docx\00003564.docx,.docx,true,false,2989,0,,,19
testdata\web-samples\samples\docx\00003571.docx,.docx,true,false,8705,0,,,46
testdata\web-samples\samples\docx\00003575.docx,.docx,true,false,981,0,,,17
testdata\web-samples\samples\docx\00003577.docx,.docx,true,false,1132,0,,,15
testdata\web-samples\samples\docx\00003579.docx,.docx,true,false,2127,0,,,23
testdata\web-samples\samples\docx\00003580.docx,.docx,true,false,20112,0,,,74
testdata\web-samples\samples\docx\00003581.docx,.docx,true,false,2054,0,,,30
testdata\web-samples\samples\docx\00003583.docx,.docx,true,false,5628,0,,,29
testdata\web-samples\samples\docx\00003587.docx,.docx,true,false,1331,0,,,17
testdata\web-samples\samples\docx\00003612.docx,.docx,true,false,191240,22,,,609
testdata\web-samples\samples\docx\00003614.docx,.docx,true,false,79,1,,,10
testdata\web-samples\samples\docx\00003639.docx,.docx,true,false,117200,4,,,288
testdata\web-samples\samples\docx\00003662.docx,.docx,true,false,127409,4,,,356
testdata\web-samples\samples\docx\00003686.docx,.docx,true,false,82100,10,,,719
testdata\web-samples\samples\docx\00003691.docx,.docx,true,false,29063,0,,,74
testdata\web-samples\samples\docx\00003735.docx,.docx,true,false,16729,5,,,104
testdata\web-samples\samples\docx\00003749.docx,.docx,true,false,85175,0,,,286
testdata\web-samples\samples\docx\00003758.docx,.docx,true,false,87120,3,,,514
testdata\web-samples\samples\docx\00003759.docx,.docx,true,false,43838,0,,,184
testdata\web-samples\samples\docx\00003763.docx,.docx,true,false,452979,10,,,6175
testdata\web-samples\samples\docx\00003771.docx,.docx,true,false,125298,28,,,519
testdata\web-samples\samples\docx\00003793.docx,.docx,true,false,27496,2,,,109
testdata\web-samples\samples\docx\00003796.docx,.docx,true,false,25200,5,,,90
testdata\web-samples\samples\docx\00003797.docx,.docx,true,false,89970,5,,,296
testdata\web-samples\samples\docx\00003817.docx,.docx,true,false,2043,1,,,8
testdata\web-samples\samples\docx\00003824.docx,.docx,true,false,320101,8,,,1490
testdata\web-samples\samples\docx\00003827.docx,.docx,true,false,4344,1,,,26
testdata\web-samples\samples\docx\00003834.docx,.docx,true,false,4566,1,,,14
testdata\web-samples\samples\docx\00003847.docx,.docx,true,false,7693,0,,,51
testdata\web-samples\samples\docx\00003899.docx,.docx,true,false,3769,2,,,13
testdata\web-samples\samples\docx\00003907.docx,.docx,true,false,6070,2,,,16
testdata\web-samples\samples\docx\00003908.docx,.docx,true,false,6886,2,,,22
testdata\web-samples\samples\docx\00003921.docx,.docx,true,false,1896,3,,,9
testdata\web-samples\samples\docx\00003930.docx,.docx,true,false,6147,2,,,22
testdata\web-samples\samples\docx\00003990.docx,.docx,true,false,21314,0,,,42
testdata\web-samples\samples\docx\00004005.docx,.docx,true,false,11230,0,,,63
testdata\web-samples\samples\docx\00004011.docx,.docx,true,false,1959,0,,,10
testdata\web-samples\samples\docx\00004037.docx,.docx,true,false,2012,0,,,10
testdata\web-samples\samples\docx\00004047.docx,.docx,true,false,2705,1,,,23
testdata\web-samples\samples\docx\00004076.docx,.docx,true,false,1796,4,,,18
testdata\web-samples\samples\docx\00004099.docx,.docx,true,false,132751,7,,,1484
testdata\web-samples\samples\docx\00004108.docx,.docx,true,false,11794,32,,,95
testdata\web-samples\samples\docx\00004151.docx,.docx,true,false,31759,1,,,300
testdata\web-samples\samples\docx\00004158.docx,.docx,true,false,114457,2,,,2110
testdata\web-samples\samples\docx\00004181.docx,.docx,true,false,3795,4,,,40
testdata\web-samples\samples\docx\00004183.docx,.docx,true,false,4123,4,,,51
testdata\web-samples\samples\docx\00004202.docx,.docx,true,false,227,3,,,20
testdata\web-samples\samples\docx\00004302.docx,.docx,true,false,5225,1,,,10
testdata\web-samples\samples\docx\00004356.docx,.docx,true,false,2763,2,,,15
testdata\web-samples\samples\docx\00004366.docx,.docx,true,false,5650,1,,,40
testdata\web-samples\samples\docx\00004454.docx,.docx,true,false,5225,1,,,10
testdata\web-samples\samples\docx\00004476.docx,.docx,true,false,5650,1,,,45
testdata\web-samples\samples\docx\00004534.docx,.docx,true,false,815,0,,,4
testdata\web-samples\samples\docx\00004535.docx,.docx,true,false,666,0,,,2
testdata\web-samples\samples\docx\00004536.docx,.docx,true,false,1096,0,,,4
testdata\web-samples\samples\docx\00004544.docx,.docx,true,false,867,0,,,2
testdata\web-samples\samples\docx\00004551.docx,.docx,true,false,117696,4,,,1458
testdata\web-samples\samples\docx\00004567.docx,.docx,true,false,797,0,,,2
testdata\web-samples\samples\docx\00004576.docx,.docx,true,false,1659,0,,,6
testdata\web-samples\samples\docx\00004577.docx,.docx,true,false,1142,0,,,2
testdata\web-samples\samples\docx\00004578.docx,.docx,true,false,2070,0,,,5
testdata\web-samples\samples\docx\00004592.docx,.docx,true,false,1237,0,,,9
testdata\web-samples\samples\docx\00004593.docx,.docx,true,false,58928,1,,,190
testdata\web-samples\samples\docx\00004604.docx,.docx,true,false,4417,0,,,16
testdata\web-samples\samples\docx\00004612.docx,.docx,true,false,1732,0,,,7
testdata\web-samples\samples\docx\00004613.docx,.docx,true,false,552,0,,,5
testdata\web-samples\samples\docx\00004631.docx,.docx,true,false,4042,0,,,20
testdata\web-samples\samples\docx\00004637.docx,.docx,true,false,1062,0,,,11
testdata\web-samples\samples\docx\00004646.docx,.docx,true,false,1828,0,,,4
testdata\web-samples\samples\docx\00004647.docx,.docx,true,false,1335,0,,,5
testdata\web-samples\samples\docx\00004648.docx,.docx,true,false,1864,0,,,10
testdata\web-samples\samples\docx\00004649.docx,.docx,true,false,611,0,,,16
testdata\web-samples\samples\docx\00004653.docx,.docx,true,false,4939,0,,,23
testdata\web-samples\samples\docx\00004654.docx,.docx,true,false,1189,0,,,7
testdata\web-samples\samples\docx\00004664.docx,.docx,true,false,6933,0,,,21
testdata\web-samples\samples\docx\014760.docx,.docx,true,false,8644,0,,,68
testdata\web-samples\samples\docx\017091.docx,.docx,true,false,33846,0,,,111
testdata\web-samples\samples\docx\017097.docx,.docx,true,false,33414,16,,,221
testdata\web-samples\samples\docx\018367.docx,.docx,true,false,17488,3,,,90
testdata\web-samples\samples\docx\018370.docx,.docx,true,false,12396,0,,,45
testdata\web-samples\samples\docx\018371.docx,.docx,true,false,7293,0,,,47
testdata\web-samples\samples\docx\021524.docx,.docx,true,false,5340,0,,,13
testdata\web-samples\samples\docx\021526.docx,.docx,true,false,2741,0,,,7
testdata\web-samples\samples\docx\021528.docx,.docx,true,false,1401,0,,,7
testdata\web-samples\samples\docx\036269.docx,.docx,true,false,1328,0,,,6
